x,y,time,in_speed,out_speed,angle,speed_in,speed_out,window_size
0.774942409324716,0.77612731206789,8003,0.0134622413688461,0.0260486678163619,178.718478304745,0.0134622413688461,0.0260486678163619,11
0.774942409324716,0.77612731206789,8004,0.0260486678163619,0.00930106172241099,173.440662916334,0.0260486678163619,0.00930106172241099,11
0.774942409324716,0.77614344990488,8005,0.00930106172241099,0.0113464070260699,143.851567751423,0.00930106172241099,0.0113464070260699,11
0.774942409324716,0.776667733002358,8006,0.0113464070260699,0.00376534804879402,127.696200866786,0.0113464070260699,0.00376534804879402,11
0.774942409324716,0.776667733002358,8007,0.00376534804879402,0.0309023028363187,70.3123073615795,0.00376534804879402,0.0309023028363187,11
0.774942409324716,0.776854373465227,8008,0.0309023028363187,0.0167900056664479,157.730734347921,0.0309023028363187,0.0167900056664479,11
0.774942409324716,0.776854373465227,8009,0.0167900056664479,0.0136212199989462,86.4112795478702,0.0167900056664479,0.0136212199989462,11
0.774942409324716,0.77690048437476,8010,0.0136212199989462,0.0108755113674293,101.423796751474,0.0136212199989462,0.0108755113674293,11
0.774942409324716,0.77690048437476,8011,0.0108755113674293,0.00277061583588064,167.027193839268,0.0108755113674293,0.00277061583588064,11
0.774942409324716,0.77690048437476,8012,0.00277061583588064,0.0249574714471138,131.407863001105,0.00277061583588064,0.0249574714471138,11
0.773121309169588,0.77690048437476,8013,0.0249574714471138,0.0335893055889683,177.983753756296,0.0249574714471138,0.0335893055889683,11
0.773121309169588,0.77690048437476,8014,0.0335893055889683,0.0215877534492436,165.876214045255,0.0335893055889683,0.0215877534492436,11
0.773121309169588,0.77690048437476,8015,0.0215877534492436,0.00965891546923205,156.786137103701,0.0215877534492436,0.00965891546923205,11
0.772267875427121,0.77690048437476,8016,0.00965891546923205,0.00808061350358501,36.8105707519041,0.00965891546923205,0.00808061350358501,11
0.772267875427121,0.77690048437476,8017,0.00808061350358501,0.010208403478413,101.984663218585,0.00808061350358501,0.010208403478413,11
0.771014046631249,0.77690048437476,8018,0.010208403478413,0.00418206349914085,124.411149886699,0.010208403478413,0.00418206349914085,11
0.771014046631249,0.77690048437476,8019,0.00418206349914085,0.00384781312957905,57.7354292451295,0.00418206349914085,0.00384781312957905,11
0.771014046631249,0.77690048437476,8021,0.00384781312957905,0.00316994479069587,58.7723773855696,0.00384781312957905,0.00316994479069587,11
0.771014046631249,0.77690048437476,8022,0.00316994479069587,0.00635661145062177,8.77930395423533,0.00316994479069587,0.00635661145062177,11
