X,Y,Species,Cluster_ID
253421,772136,Melia azedarach,72
253436,772140,Surinam Cherry,10
253405,772197,Lychee,3
253358,772206,Melia azedarach,74
253394,772193,Peach,3
253402,772221,Ficus benjamina,18
253405,772221,Date palm,18
253400,772226,Ficus benjamina,18
253389,772232,Carob,36
253392,772232,Washingtonia,60
253388,772232,Palm,29
253389,772247,Ficus carica,81
253392,772247,Washingtonia,60
253385,772252,Mulberry,31
253388,772252,Guava,30
253383,772263,Washingtonia,60
253378,772282,Ficus microcarpa,10
253370,772302,Ficus microcarpa,10
253359,772348,Washingtonia,60
253353,772359,Ficus carica,79
253345,772319,Cherry plum,4
253333,772330,Cherry plum,4
253336,772330,Ficus benjamina,19
253327,772330,Washingtonia,60
253311,772313,Ficus carica,88
253314,772313,Palm,32
253303,772324,Ficus microcarpa,11
253283,772328,Ficus benjamina,20
253277,772315,Date palm,19
253280,772315,Palm,32
253276,772315,Ficus,6
253249,772313,Avocado,11
253277,772326,Papaya,4
253227,772311,Ficus benjamina,21
253202,772309,Ficus benjamina,21
253207,772305,Loquat,51
253168,772301,Cherry plum,5
253166,772298,Cherry plum,5
253201,772057,Loquat,52
253204,772057,Ficus carica,89
253216,771991,Cherry plum,6
253227,771993,Cherry plum,6
253214,771932,Ziziphus spina-christi,3
253210,771923,Ziziphus spina-christi,3
253228,771915,Ziziphus spina-christi,3
253200,771908,Ziziphus spina-christi,3
253177,771895,Ziziphus spina-christi,3
253166,771891,Ziziphus spina-christi,3
253158,771889,Ziziphus spina-christi,3
253115,771865,Ziziphus spina-christi,4
253099,771863,Ziziphus spina-christi,4
253048,771855,Ziziphus spina-christi,5
253158,771906,Ziziphus spina-christi,3
253182,771921,Ziziphus spina-christi,3
253200,771928,Ziziphus spina-christi,3
253191,771930,Ziziphus spina-christi,3
253186,771932,Ziziphus spina-christi,3
253185,771930,Ziziphus spina-christi,3
253157,771917,Ziziphus spina-christi,3
253146,771913,Mulberry,36
253143,771917,Ziziphus spina-christi,3
253154,771922,Ziziphus spina-christi,3
253158,771924,Ziziphus spina-christi,3
253166,771928,Ziziphus spina-christi,3
253174,771933,Ziziphus spina-christi,3
253180,771934,Ziziphus spina-christi,3
253191,771937,Mulberry,37
253197,771945,Mulberry,37
253202,771945,Mulberry,37
253192,771978,Papaya,5
253172,772050,Mulberry,38
253184,772089,Avocado,12
253168,772168,Mulberry,39
253157,772279,Palm,33
253160,772318,Melia azedarach,75
253205,772338,Melia azedarach,76
253213,772350,Melia azedarach,76
253199,772359,Washingtonia,65
253200,772370,Ficus carica,90
253177,772377,Mulberry,40
253180,772377,NA,2
253213,772385,Melia azedarach,76
253211,772375,Ficus carica,90
253214,772375,Washingtonia,65
253219,772381,Washingtonia,65
253266,772374,Mulberry,41
253302,772383,Melia azedarach,77
253326,772372,Washingtonia,60
253341,772370,Carob,37
253342,772372,Washingtonia,60
253345,772372,Mulberry,42
253323,772394,Washingtonia,60
253272,772396,Melia azedarach,77
253259,772409,Jujube,5
253253,772416,Carob,38
253250,772411,Carob,38
253247,772411,Palm,34
253239,772411,Carob,38
253231,772414,Washingtonia,65
253234,772414,Palm,34
253225,772403,Washingtonia,65
253213,772405,Washingtonia,65
253216,772405,Melia azedarach,76
253213,772422,Melia azedarach,76
253216,772422,Palm,34
253212,772422,Date palm,20
253174,772431,Mango,18
253175,772447,Date palm,21
253184,772468,Loquat,53
253187,772468,Ficus benjamina,22
253183,772464,Loquat,53
253183,772457,Ficus microcarpa,12
253186,772457,Ficus benjamina,22
253189,772440,Ficus benjamina,22
253168,772423,Melia azedarach,78
253158,772425,Melia azedarach,78
253132,772429,Mulberry,43
253138,772438,Mulberry,43
253141,772438,Washingtonia,66
253137,772438,Mango,18
253140,772438,Guava,31
253136,772438,Palm,35
253115,772431,Cherry plum,7
253111,772445,Ficus,7
253083,772451,Mulberry,44
253086,772451,Washingtonia,67
253083,772416,Melia azedarach,79
253086,772416,Ficus carica,91
253044,772438,Mulberry,44
253024,772439,Ficus carica,92
253023,772463,Loquat,54
253027,772489,Ficus benjamina,23
253030,772489,Washingtonia,67
253026,772489,Palm,36
253004,772484,Palm,36
253010,772465,Avocado,13
252987,772436,Mulberry,45
252990,772436,Plum,1
252988,772428,Cherry plum,8
252996,772426,Carob,39
253009,772421,Carob,39
253018,772427,Cherry plum,8
252960,772432,Mulberry,45
252956,772417,Jujube,6
252954,772408,Ficus carica,93
252956,772434,Mulberry,45
252959,772434,Guava,32
252955,772434,Ficus carica,93
252948,772436,Ficus benjamina,24
252945,772434,Loquat,55
252942,772439,Guava,32
252945,772439,Loquat,55
252932,772441,Mango,19
252926,772474,Palm,37
252924,772480,Palm,37
252943,772482,Melia azedarach,80
252948,772476,Loquat,55
252951,772476,Ficus carica,94
252947,772476,Apple,2
252948,772478,Guava,32
252949,772474,Ficus benjamina,24
252940,772448,Avocado,14
252940,772437,Jujube,6
252936,772437,Jujube,6
252928,772437,Jujube,6
252925,772437,Washingtonia,68
252920,772437,Loquat,55
252923,772437,Mulberry,45
252919,772437,Washingtonia,68
252922,772437,Surinam Cherry,11
252914,772437,Melia azedarach,81
252909,772437,Melia azedarach,81
252897,772439,Melia azedarach,81
252800,772455,Melia azedarach,82
252817,772452,Ficus religiosa,1
252867,772454,Palm,37
252870,772454,Mulberry,45
252886,772439,Mulberry,45
252884,772428,Washingtonia,68
252886,772422,Mulberry,45
252894,772419,Ficus carica,95
252884,772415,Loquat,56
252887,772415,Washingtonia,68
252883,772408,Ficus religiosa,2
252894,772406,Palm,38
252892,772389,Palm,38
252894,772382,Palm,38
252884,772393,Mulberry,45
252886,772363,Ficus carica,96
252894,772352,Melia azedarach,83
252888,772350,Ficus carica,96
252888,772347,Melia azedarach,83
252891,772347,Loquat,57
252888,772341,Mulberry,46
252891,772321,Mulberry,46
252894,772321,Washingtonia,69
252903,772313,Melia azedarach,83
252908,772312,Loquat,58
252911,772312,Mulberry,46
252897,772287,Guava,33
252888,772276,Melia azedarach,83
252899,772273,Melia azedarach,83
252900,772271,Melia azedarach,83
252939,772254,Loquat,59
252955,772271,Mulberry,47
252953,772275,Ficus carica,97
252952,772278,Mulberry,47
252953,772282,Melia azedarach,84
252950,772286,Melia azedarach,84
252947,772302,Ficus carica,97
252975,772328,Melia azedarach,85
252961,772338,Ficus benjamina,25
252961,772341,Mulberry,48
252961,772345,Melia azedarach,85
252964,772345,Ficus benjamina,25
252959,772351,Ficus benjamina,25
252962,772351,Melia azedarach,85
252962,772356,Ficus benjamina,25
252967,772378,Palm,39
252964,772384,Palm,39
252959,772386,Ficus benjamina,25
252962,772386,Loquat,60
252976,772389,Melia azedarach,86
253054,772384,Melia azedarach,79
253079,772388,Melia azedarach,79
253104,772401,Washingtonia,70
253093,772381,Washingtonia,70
253098,772379,Washingtonia,70
253104,772377,Washingtonia,70
253177,772399,Carob,40
253172,772362,Melia azedarach,87
253175,772362,Mulberry,40
253065,772336,Melia azedarach,88
253067,772329,Melia azedarach,88
253036,772323,Loquat,61
253042,772303,Washingtonia,71
253025,772290,Ficus benjamina,26
253000,772279,Ficus benjamina,26
252991,772277,Mulberry,47
252994,772277,Melia azedarach,84
252983,772277,Palm,40
252986,772277,Ficus carica,97
252969,772258,Mulberry,47
252984,772264,Palm,40
252995,772267,Mulberry,47
252992,772234,Ficus benjamina,27
252995,772234,Jujube,7
253026,772288,Palm,41
253059,772336,Loquat,61
253073,772281,Palm,42
253389,772378,Washingtonia,72
253708,772379,Washingtonia,56
253123,772299,Palm,33
253126,772299,Ficus religiosa,3
253189,772475,Mulberry,49
253192,772473,Loquat,53
253198,772471,Date palm,21
253206,772468,Ficus benjamina,22
253209,772468,Ficus benjamina,22
253212,772468,Palm,43
253208,772468,Date palm,21
253216,772468,Palm,43
253219,772468,Ficus benjamina,22
253222,772464,Palm,43
253231,772462,Palm,43
253241,772461,Palm,43
253244,772461,Date palm,21
253259,772457,Palm,43
253264,772455,Ficus benjamina,28
253272,772453,Ficus benjamina,28
253275,772451,Loquat,62
253280,772451,Washingtonia,73
253283,772451,Ficus benjamina,28
253286,772450,Ficus benjamina,28
253295,772448,Ficus benjamina,28
253304,772446,Melia azedarach,89
253307,772446,Loquat,62
253314,772442,Melia azedarach,89
253317,772442,Loquat,62
253323,772442,Melia azedarach,89
253331,772441,Mulberry,50
253337,772439,Palm,44
253340,772439,Washingtonia,74
253362,772409,Washingtonia,74
253378,772415,Mulberry,29
253378,772428,Mulberry,29
253381,772428,Melia azedarach,90
253379,772431,Melia azedarach,90
253381,772437,Melia azedarach,90
253384,772437,Date palm,22
253381,772443,Ficus carica,98
253384,772443,Melia azedarach,90
253382,772446,Melia azedarach,90
253387,772455,Melia azedarach,90
253388,772459,Palm,45
253401,772485,Cherry plum,9
253407,772494,Ficus carica,98
253415,772507,Mulberry,51
253418,772507,Ficus carica,98
253418,772513,Carob,41
253424,772522,Loquat,63
253430,772530,Ficus benjamina,29
253435,772537,Ficus benjamina,29
253443,772543,Ficus benjamina,29
253457,772559,Palm,46
253461,772565,Palm,46
253466,772567,Washingtonia,75
253469,772567,Mulberry,52
253471,772576,Mulberry,52
253480,772585,Mulberry,52
253483,772585,Washingtonia,75
253492,772593,Mulberry,52
253497,772600,Mulberry,52
253500,772600,Washingtonia,75
253550,772630,Loquat,64
253610,772634,Mulberry,53
253624,772634,Mulberry,53
253660,772634,Melia azedarach,91
253783,772640,Carob,42
253786,772640,Mulberry,54
253726,772647,Ficus microcarpa,13
253707,772643,Washingtonia,76
253698,772643,Melia azedarach,91
253659,772643,Melia azedarach,91
253662,772643,Mulberry,53
253658,772643,Washingtonia,77
253635,772641,Guava,34
253638,772641,Melia azedarach,91
253628,772641,Melia azedarach,91
253631,772641,Guava,34
253624,772641,Mulberry,53
253627,772641,Carob,43
253621,772641,Loquat,64
253617,772643,Loquat,64
253620,772643,Mulberry,53
253612,772641,Melia azedarach,91
253615,772641,Loquat,64
253607,772639,Loquat,64
253610,772639,Melia azedarach,91
253601,772645,Carob,43
253576,772650,Loquat,64
253573,772643,Melia azedarach,91
253572,772645,Melia azedarach,91
253553,772641,Loquat,64
253556,772641,Carob,44
253537,772639,Melia azedarach,91
253540,772639,Washingtonia,78
253475,772593,Mulberry,52
253414,772591,Ficus carica,99
253394,772642,Mulberry,55
253421,772605,Ficus carica,99
253426,772539,Mulberry,51
253388,772476,Ficus carica,98
253382,772467,Mulberry,29
253379,772463,Ficus carica,98
253376,772454,Ficus carica,98
253373,772448,Ficus carica,98
253351,772454,Plum,2
253353,772457,Ficus carica,98
253306,772461,Loquat,62
253303,772455,Mulberry,50
253279,772470,Ficus carica,100
253282,772470,Loquat,62
253281,772475,Mulberry,50
253265,772511,Melia azedarach,92
253315,772511,Ficus carica,101
253229,772534,Mulberry,56
253261,772488,Loquat,62
253261,772485,Jujube,8
253264,772485,Avocado,15
253259,772472,Avocado,15
253256,772466,Avocado,15
253248,772466,Avocado,15
253231,772472,Mulberry,49
253230,772472,Avocado,15
253214,772477,Ficus benjamina,22
253209,772477,Mulberry,49
253206,772477,Ficus benjamina,22
253205,772479,Mulberry,49
253200,772481,Ficus benjamina,22
253144,772484,Washingtonia,79
253147,772484,Ficus benjamina,30
253139,772482,Ficus benjamina,30
253142,772482,Palm,47
253135,772484,Ficus benjamina,30
253138,772484,Palm,47
253130,772486,Ficus benjamina,30
253133,772486,Palm,47
253125,772488,Ficus benjamina,30
253119,772488,Palm,47
253058,772467,Washingtonia,67
253054,772480,Ficus benjamina,23
253051,772484,Palm,36
253051,772491,Ficus benjamina,23
253049,772493,Ficus benjamina,23
253046,772491,Washingtonia,67
253044,772495,Ficus benjamina,23
253038,772495,Ficus benjamina,23
253032,772493,Ficus benjamina,23
253038,772464,Guava,35
253044,772465,Washingtonia,67
253068,772462,Mulberry,44
252999,772500,Ficus benjamina,23
253002,772500,Mulberry,57
252985,772498,Cherry plum,10
252977,772495,Mulberry,57
252962,772493,Melia azedarach,80
252957,772489,Loquat,55
252974,772463,Armenian plum,2
252971,772456,Apple,2
252865,772480,Ficus benjamina,31
252844,772483,Melia azedarach,93
252795,772487,Carob,45
252784,772477,Carob,45
252809,772483,Carob,45
252809,772487,Ficus carica,102
252800,772498,Mulberry,58
252817,772502,Mulberry,58
252839,772502,Melia azedarach,93
252812,772513,Melia azedarach,93
252789,772524,Mulberry,58
252792,772526,Guava,36
252787,772535,Mulberry,58
252755,772518,Mulberry,58
252742,772520,Ficus carica,103
252797,772564,Mulberry,58
252807,772585,Melia azedarach,94
252801,772570,Mulberry,58
252852,772757,Mulberry,59
252773,772575,Mulberry,58
252790,772559,Mulberry,58
252792,772555,Loquat,65
252751,772538,Mulberry,58
252694,772571,Loquat,66
252714,772581,Ficus benjamina,32
252688,772573,Melia azedarach,95
252672,772605,Ficus carica,104
252703,772614,Ficus benjamina,32
252669,772632,Ficus carica,104
252689,772621,Mulberry,60
252692,772621,Melia azedarach,96
252661,772638,Loquat,67
252656,772632,Loquat,67
252642,772636,Mulberry,61
252644,772643,Mulberry,61
252584,772715,Melia azedarach,97
252634,772686,Melia azedarach,98
252689,772651,Guava,37
252715,772623,Loquat,68
252718,772623,Avocado,16
252711,772603,Ficus benjamina,32
252761,772612,Mulberry,58
252751,772590,Melia azedarach,99
252810,772581,Melia azedarach,94
252812,772581,Mulberry,58
252815,772581,Ficus benjamina,33
252807,772570,Ficus carica,105
252810,772570,Mulberry,58
252815,772574,Loquat,65
252817,772590,Ficus carica,105
252818,772592,Mulberry,58
252824,772589,Guava,38
252825,772570,Banana,2
252840,772581,Melia azedarach,94
252843,772581,Avocado,17
252839,772577,Melia azedarach,94
252835,772581,Ficus benjamina,33
252851,772603,Mulberry,58
252854,772603,Melia azedarach,94
252859,772602,Melia azedarach,94
252862,772600,Melia azedarach,94
252865,772600,Mulberry,58
252852,772616,Melia azedarach,94
252832,772627,Melia azedarach,94
252827,772622,Melia azedarach,94
252830,772622,Ficus carica,105
252821,772603,Ficus carica,105
252843,772589,Loquat,65
252938,772598,Melia azedarach,100
252913,772561,Mulberry,58
252876,772541,Mulberry,58
252876,772548,Mulberry,58
252881,772559,Mulberry,58
252884,772559,Melia azedarach,94
252881,772568,Melia azedarach,94
252884,772568,Mulberry,58
252882,772572,Melia azedarach,94
252859,772537,Mulberry,58
252862,772537,Palm,48
252851,772528,Avocado,18
252834,772542,Mulberry,58
252825,772553,Palm,48
252832,772553,Mulberry,58
252826,772539,Mulberry,58
252851,772507,Mulberry,58
252853,772504,Mulberry,58
252887,772480,Palm,37
252901,772496,Melia azedarach,80
252904,772502,Melia azedarach,80
252907,772517,Melia azedarach,80
252910,772517,Mulberry,58
252903,772522,Palm,49
252907,772520,Melia azedarach,80
252910,772520,Washingtonia,80
252906,772520,Palm,49
252913,772528,Melia azedarach,80
252916,772528,Mulberry,58
252920,772495,Mulberry,58
252923,772495,Melia azedarach,80
252956,772508,Palm,50
252959,772508,Melia azedarach,80
252955,772508,Ficus benjamina,24
252960,772502,Mulberry,57
252984,772511,Melia azedarach,80
252985,772511,Melia azedarach,80
253021,772513,Mulberry,57
253024,772513,Loquat,69
253047,772515,Mulberry,57
253050,772515,Guava,39
253046,772515,Washingtonia,67
253060,772510,Washingtonia,67
253097,772504,Date palm,23
253119,772499,Ficus benjamina,30
253124,772499,Ficus benjamina,30
253130,772497,Ficus benjamina,30
253161,772492,Ficus carica,106
253164,772492,Loquat,53
253160,772492,Guava,40
253186,772501,Guava,40
253189,772501,Loquat,53
253185,772501,Palm,51
253187,772525,Ficus carica,107
253220,772538,Mulberry,56
253211,772529,Mulberry,56
253215,772525,Palm,51
253218,772525,Ficus carica,107
252586,772656,Mulberry,62
252505,772586,Mulberry,63
252494,772571,Mulberry,63
252412,772626,Ficus carica,108
252407,772613,Cherry plum,11
252396,772607,Cherry plum,11
252424,772613,Loquat,70
252427,772613,Guava,41
252437,772473,Ficus benjamina,34
252450,772417,Lychee,4
252453,772417,Avocado,19
252449,772417,Loquat,71
252481,772334,Mulberry,64
252495,772323,Ficus carica,109
252495,772318,Ficus carica,109
252499,772301,Carob,46
252467,772327,Ficus carica,109
252492,772262,Mulberry,65
252547,772101,Cherry plum,12
252530,772096,Cherry plum,12
252529,772074,Cherry plum,12
252545,771987,Cherry plum,13
252592,771948,Papaya,6
252601,771867,Ficus carica,110
252575,771839,Mulberry,66
252499,771805,Cherry plum,14
252497,771794,Mango,20
252429,771789,Melia azedarach,101
252390,771831,Melia azedarach,102
252372,771822,Palm,52
252376,771812,Palm,52
252371,771753,Carob,47
252368,771753,Carob,47
252359,771753,Carob,47
252376,771750,Carob,47
252377,771750,Carob,47
252379,771748,Carob,47
252385,771750,Carob,47
252387,771750,Carob,47
252387,771748,Carob,47
252393,771750,Carob,47
252396,771742,Carob,47
252384,771740,Carob,47
